type,A,B,C,D,a,b,c,d,e
7,154.3193317,26,167.3222351,25.35552979,5.489399003,54.23903975,54.23903975,54.23903975,54.23903975
7,60.18019444,146,133.1803894,93.63922119,65.16343743,31.97221425,31.97221425,31.97221425,31.97221425
7,118.3572297,66,151.3554382,57.28912354,26.66885506,44.82288502,44.82288502,44.82288502,44.82288502
7,54.93110962,154,131.9306946,96.13861084,141.6788297,65.30334044,65.30334044,65.30334044,65.30334044
7,57.54865483,150,132.5486755,94.90264893,100.7010401,47.84682734,47.84682734,47.84682734,47.84682734
7,77.723866,120,137.7232361,84.55352783,49.89333754,31.68342542,31.68342542,31.68342542,31.68342542
7,120.0202857,64,152.0219421,55.95611572,17.09974238,30.37177449,30.37177449,30.37177449,30.37177449
7,83.31878636,112,139.3180847,81.36383057,59.44081886,41.70570487,41.70570487,41.70570487,41.70570487
7,86.15958472,108,140.1594543,79.68109131,39.88555905,29.54412501,29.54412501,29.54412501,29.54412501
7,81.90952731,114,138.908844,82.18231201,94.21182713,64.40659195,64.40659195,64.40659195,64.40659195
8,80.50732338,116,138.5069275,82.98614502,87.4226152,58.27380131,58.27380131,58.27380131,58.27380131
8,77.32812308,112,136,69.3422699,72.36773332,60,60,60,60
8,77.09660887,111,138,67.80693054,72.80047483,60,60,60,60
8,76.86232064,110,140,66.27571106,73.20787605,60,60,60,60
8,76.6251009,109,142,64.74861145,73.58971069,60,60,60,60
8,76.38573541,108,144,63.227005,73.94651799,60,60,60,60
8,76.14406515,107,146,61.71089172,74.27804645,60,60,60,60
8,75.89992541,106,148,60.20027161,74.58405631,60,60,60,60
8,75.65314552,105,150,58.69514465,74.86431984,60,60,60,60
8,75.40258538,104,152,57.19413757,75.11793326,60,60,60,60
8,75.14998368,103,154,55.69999695,75.34608702,60,60,60,60
8,74.89419031,102,156,54.21134949,75.5478864,60,60,60,60
8,74.63598205,101,158,52.72956848,75.72379334,60,60,60,60
8,74.37418633,100,160,51.25328064,75.87297271,60,60,60,60
8,74.10858917,99,162,49.78248596,75.99527496,60,60,60,60
8,73.83995578,98,164,48.31855774,76.09115327,60,60,60,60
8,73.56906066,97,166,46.86286926,76.1610082,60,60,60,60
8,73.29369609,96,168,45.41267395,76.20352259,60,60,60,60
8,73.01461342,95,170,43.96934509,76.21914324,60,60,60,60
8,72.73257345,94,172,42.53425598,76.20826518,60,60,60,60
8,77.55794891,113,134,70.88310242,71.91072311,60,60,60,60
8,77.7852942,114,132,72.42805481,71.42889063,60,60,60,60
8,78.01122931,115,130,73.97850037,70.92336059,60,60,60,60
8,78.23403341,116,128,75.5316925,70.3926881,60,60,60,60
8,78.45477056,117,126,77.08900452,69.83800332,60,60,60,60
8,78.67449021,118,124,78.65180969,69.26050826,60,60,60,60
8,78.89147459,119,122,80.21736145,68.65869582,60,60,60,60
8,79.10676787,120,120,81.78703308,68.03377227,60,60,60,60
8,79.31957462,121,118,83.35945129,67.38510081,60,60,60,60
8,79.53183794,122,116,84.93736267,66.71490792,60,60,60,60
8,79.74093558,123,114,86.51664734,66.02061853,60,60,60,60
8,79.94970853,124,112,88.10142517,65.30549205,60,60,60,60
8,80.15554094,125,110,89.68757629,64.56688402,60,60,60,60
8,80.36035233,126,108,91.27784729,63.8071293,60,60,60,60
8,80.5642417,127,106,92.87223816,63.02659952,60,60,60,60
8,80.76550724,128,104,94.46800232,62.22356231,60,60,60,60
8,80.96604839,129,102,96.06788635,61.40046156,60,60,60,60
8,81.16506092,130,100,97.67051697,60.55660919,60,60,60,60
8,81.36263908,131,98,99.27589417,59.69236708,60,60,60,60
8,81.55798237,132,96,100.8826447,58.80699602,60,60,60,60
8,81.75296658,133,94,102.493515,57.90307767,60,60,60,60
8,81.94678512,134,92,104.107132,56.97990042,60,60,60,60
8,82.13863553,135,90,105.7221222,56.03670896,60,60,60,60
8,82.32949174,136,88,107.339859,55.07502327,60,60,60,60
8,82.51943504,137,86,108.9603424,54.09524832,60,60,60,60
8,82.70854489,138,84,110.5835724,53.09779538,60,60,60,60
8,82.89601678,139,82,112.2081757,52.08188802,60,60,60,60
8,83.08281165,140,80,113.8355255,51.04912053,60,60,60,60
8,83.26812413,141,78,115.4642487,49.99870622,60,60,60,60
8,83.45290936,142,76,117.0957184,48.93227421,60,60,60,60
8,83.63636128,143,74,118.7285614,47.84902758,60,60,60,60
8,83.81855331,144,72,120.3627777,46.74938074,60,60,60,60
8,84.00043269,145,70,121.9997406,45.63501195,60,60,60,60
8,84.1811925,146,68,123.6380768,44.50510947,60,60,60,60
8,84.36090197,147,66,125.2777863,43.3601046,60,60,60,60
8,84.54050144,148,64,126.9202423,42.20172064,60,60,60,60
8,84.71831189,149,62,128.5626984,41.02783555,60,60,60,60
8,84.8961428,150,60,130.207901,39.84147806,60,60,60,60
8,85.07318628,151,58,131.8544769,38.64181269,60,60,60,60
8,85.24950579,152,56,133.5024261,37.42929509,60,60,60,60
8,85.42429558,153,54,135.1503754,36.20305596,60,60,60,60
8,85.5993543,154,52,136.8010712,34.96621049,60,60,60,60
8,85.77387355,155,50,138.4531403,33.71790554,60,60,60,60
8,85.94704704,156,48,140.1052094,32.4572612,60,60,60,60
8,86.12066649,157,46,141.760025,31.18744964,60,60,60,60
8,86.29305856,158,44,143.4148407,29.90623958,60,60,60,60
8,86.46514671,159,42,145.0710297,28.61546553,60,60,60,60
8,86.63612405,160,40,146.7272186,27.31423516,60,60,60,60
8,86.80691135,161,38,148.3847809,26.004403,60,60,60,60
8,86.97756412,162,36,150.0437164,24.68646059,60,60,60,60
8,87.14813727,163,34,151.7040253,23.36090171,60,60,60,60
8,87.3178235,164,32,153.3643341,22.02682273,60,60,60,60
8,87.48753932,165,30,155.0260162,20.68611138,60,60,60,60
8,87.65647734,166,28,156.6876984,19.33785927,60,60,60,60
8,87.8246917,167,26,158.3493805,17.98255563,60,60,60,60
8,87.99309631,168,24,160.0124359,16.62210892,60,60,60,60
8,88.16174349,169,22,161.6768646,15.25702442,60,60,60,60
8,88.3298256,170,20,163.3412933,13.88638526,60,60,60,60
8,88.49739524,171,18,165.005722,12.51068933,60,60,60,60
8,88.66450459,172,16,166.6701508,11.13043665,60,60,60,60
8,88.83206455,173,14,168.3359528,9.747559781,60,60,60,60
8,88.99926739,174,12,170.0017548,8.361135582,60,60,60,60
8,76.14406515,107,146,61.71089172,88.11201928,71.17474691,71.17474691,71.17474691,71.17474691
8,80.36035233,126,108,91.27784729,92.69831357,87.16735692,87.16735692,87.16735692,87.16735692
8,86.12066649,157,46,141.760025,18.88605168,36.33394566,36.33394566,36.33394566,36.33394566
8,78.01122931,115,130,73.97850037,88.79757682,75.12129381,75.12129381,75.12129381,75.12129381
8,80.76550724,128,104,94.46800232,74.9707655,72.29168121,72.29168121,72.29168121,72.29168121
8,73.01461342,95,170,43.96934509,110.6136034,87.0754501,87.0754501,87.0754501,87.0754501
8,75.14998368,103,154,55.69999695,106.1696609,84.5455936,84.5455936,84.5455936,84.5455936
8,83.08281165,140,80,113.8355255,36.75319506,43.1974475,43.1974475,43.1974475,43.1974475
8,87.99309631,168,24,160.0124359,14.73221248,53.17813481,53.17813481,53.17813481,53.17813481
8,75.65314552,105,150,58.69514465,94.98387658,76.1248163,76.1248163,76.1248163,76.1248163
8,77.09660887,111,138,67.80693054,42.34174987,34.89681898,34.89681898,34.89681898,34.89681898
8,74.37418633,100,160,51.25328064,51.95295235,41.08415724,41.08415724,41.08415724,41.08415724
8,88.3298256,170,20,163.3412933,11.84917336,51.19765789,51.19765789,51.19765789,51.19765789
8,86.12066649,157,46,141.760025,34.51046497,66.3929857,66.3929857,66.3929857,66.3929857
8,78.01122931,115,130,73.97850037,67.66022841,57.23944368,57.23944368,57.23944368,57.23944368
8,87.48753932,165,30,155.0260162,10.5019804,30.4609606,30.4609606,30.4609606,30.4609606
8,88.3298256,170,20,163.3412933,8.010815489,34.61296229,34.61296229,34.61296229,34.61296229
8,88.99926739,174,12,170.0017548,9.803819641,70.35278554,70.35278554,70.35278554,70.35278554
9,80.76550724,128,104,94.46800232,75.65796047,72.95431922,72.95431922,72.95431922,72.95431922
9,106.127385,76.12798691,147.7440262,60,43.28646069,60,60,60,60
9,107.7231855,76.72386551,144.552269,62,41.55351877,60,60,60,60
9,109.3381154,77.33805466,141.3238907,64,39.72468234,60,60,60,60
9,110.973757,77.97398758,138.0520248,66,37.79315471,60,60,60,60
9,112.6345928,78.63395309,134.7320938,68,35.75291515,60,60,60,60
9,114.3230487,79.32252884,131.3549423,70,33.59418543,60,60,60,60
9,116.0445092,80.04372025,127.9125595,72,31.3069839,60,60,60,60
9,117.8031601,80.80382156,124.3923569,74,28.8768128,60,60,60,60
9,119.6084001,81.60855484,120.7828903,76,26.28864515,60,60,60,60
9,121.4677961,82.46764755,117.0647049,78,23.51923054,60,60,60,60
9,123.3928115,83.393116,113.213768,80,20.53882241,60,60,60,60
9,125.400284,84.4009819,109.1980362,82,17.30719666,60,60,60,60
9,127.5133749,85.51470566,104.9705887,84,13.7655509,60,60,60,60
9,129.7691643,86.76976395,100.4604721,86,9.824527989,60,60,60,60
9,132.2279915,88.22623825,95.5475235,88,5.333077043,60,60,60,60
9,134.7017435,89.80273972,90.59452057,89.8,0.585283483,60,60,60,60
9,104.5482994,75.54813004,150.9037399,58,44.92832414,60,60,60,60
9,102.9827245,74.98315048,154.033699,56,46.48233753,60,60,60,60
9,101.4302843,74.43018723,157.1396255,54,47.95303873,60,60,60,60
9,99.88808112,73.88866806,160.2226639,52,49.34243423,60,60,60,60
9,98.35572834,73.35630417,163.2873917,50,50.65374002,60,60,60,60
9,96.8316869,72.83195114,166.3360977,48,51.8888708,60,60,60,60
9,95.31466412,72.31446457,169.3710709,46,53.04951696,60,60,60,60
9,93.80293926,71.80327225,172.3934555,44,54.13684048,60,60,60,60
9,92.29619291,71.29665756,175.4066849,42,55.15245141,60,60,60,60
9,90.79355532,70.7934761,178.4130478,40,56.09734664,60,60,60,60
9,129.7691643,86.76976395,100.4604721,86,8.69624583,53.10939624,53.10939624,53.10939624,53.10939624
9,110.973757,77.97398758,138.0520248,66,28.67615287,45.52594737,45.52594737,45.52594737,45.52594737
9,112.6345928,78.63395309,134.7320938,68,49.70246783,83.40992776,83.40992776,83.40992776,83.40992776
9,129.7691643,86.76976395,100.4604721,86,7.515443667,45.89804421,45.89804421,45.89804421,45.89804421
9,98.35572834,73.35630417,163.2873917,50,47.4183977,56.16769582,56.16769582,56.16769582,56.16769582
9,119.6084001,81.60855484,120.7828903,76,17.53074688,40.01137401,40.01137401,40.01137401,40.01137401
9,110.973757,77.97398758,138.0520248,66,53.0636355,84.24324867,84.24324867,84.24324867,84.24324867
9,104.5482994,75.54813004,150.9037399,58,55.4839509,74.09662207,74.09662207,74.09662207,74.09662207
9,117.8031601,80.80382156,124.3923569,74,39.31136381,81.68082277,81.68082277,81.68082277,81.68082277
9,98.35572834,73.35630417,163.2873917,50,70.35540502,83.33687304,83.33687304,83.33687304,83.33687304
9,95.31466412,72.31446457,169.3710709,46,75.03961743,84.87121662,84.87121662,84.87121662,84.87121662
9,106.127385,76.12798691,147.7440262,60,27.56386985,38.20668552,38.20668552,38.20668552,38.20668552
9,93.80293926,71.80327225,172.3934555,44,46.11999356,51.11490787,51.11490787,51.11490787,51.11490787
9,109.3381154,77.33805466,141.3238907,64,40.6081701,61.33441636,61.33441636,61.33441636,61.33441636
9,93.80293926,71.80327225,172.3934555,44,65.58597789,72.68910853,72.68910853,72.68910853,72.68910853
9,116.0445092,80.04372025,127.9125595,72,30.88592727,59.19304274,59.19304274,59.19304274,59.19304274
9,109.3381154,77.33805466,141.3238907,64,42.99284417,64.93621845,64.93621845,64.93621845,64.93621845
9,92.29619291,71.29665756,175.4066849,42,44.09368474,47.96923829,47.96923829,47.96923829,47.96923829
9,107.7231855,76.72386551,144.552269,62,62.31395758,89.97643437,89.97643437,89.97643437,89.97643437
9,104.5482994,75.54813004,150.9037399,58,61.66816477,82.35539511,82.35539511,82.35539511,82.35539511
9,125.400284,84.4009819,109.1980362,82,12.62869192,43.78071908,43.78071908,43.78071908,43.78071908
9,129.7691643,86.76976395,100.4604721,86,7.322262968,44.71825808,44.71825808,44.71825808,44.71825808
9,134.7017435,89.80273972,90.59452057,89.8,0.815150948,83.56473118,83.56473118,83.56473118,83.56473118
9,98.35572834,73.35630417,163.2873917,50,55.57569659,65.83012022,65.83012022,65.83012022,65.83012022
9,132.2279915,88.22623825,95.5475235,88,7.070917692,79.55164684,79.55164684,79.55164684,79.55164684
9,121.4677961,82.46764755,117.0647049,78,26.67561117,68.05225481,68.05225481,68.05225481,68.05225481
9,134.7017435,89.80273972,90.59452057,89.8,0.357636594,36.66291,36.66291,36.66291,36.66291
9,90.79355532,70.7934761,178.4130478,40,45.65836431,48.83478493,48.83478493,48.83478493,48.83478493
9,123.3928115,83.393116,113.213768,80,22.75078032,66.46178597,66.46178597,66.46178597,66.46178597
9,123.3928115,83.393116,113.213768,80,27.47344725,80.25809865,80.25809865,80.25809865,80.25809865
9,110.973757,77.97398758,138.0520248,66,52.62605083,83.54854403,83.54854403,83.54854403,83.54854403
9,119.6084001,81.60855484,120.7828903,76,22.28056772,50.8521476,50.8521476,50.8521476,50.8521476
9,101.4302843,74.43018723,157.1396255,54,28.48589742,35.64224271,35.64224271,35.64224271,35.64224271
9,117.8031601,80.80382156,124.3923569,74,26.03945319,54.10455794,54.10455794,54.10455794,54.10455794
9,92.29619291,71.29665756,175.4066849,42,65.55135321,71.31289892,71.31289892,71.31289892,71.31289892
9,93.80293926,71.80327225,172.3934555,44,75.25900394,83.40974826,83.40974826,83.40974826,83.40974826
9,104.5482994,75.54813004,150.9037399,58,48.22251405,64.39926034,64.39926034,64.39926034,64.39926034
9,98.35572834,73.35630417,163.2873917,50,32.71364909,38.74973387,38.74973387,38.74973387,38.74973387
9,99.88808112,73.88866806,160.2226639,52,31.47472636,38.27301209,38.27301209,38.27301209,38.27301209
9,101.4302843,74.43018723,157.1396255,54,36.23179804,45.33410062,45.33410062,45.33410062,45.33410062
9,93.80293926,71.80327225,172.3934555,44,38.18656419,42.32226763,42.32226763,42.32226763,42.32226763
9,114.3230487,79.32252884,131.3549423,70,20.47214404,36.56372752,36.56372752,36.56372752,36.56372752
9,123.3928115,83.393116,113.213768,80,28.292997,82.65224687,82.65224687,82.65224687,82.65224687
9,106.127385,76.12798691,147.7440262,60,33.45477249,46.37215234,46.37215234,46.37215234,46.37215234
9,98.35572834,73.35630417,163.2873917,50,70.78123124,83.84126962,83.84126962,83.84126962,83.84126962
9,106.127385,76.12798691,147.7440262,60,28.63907368,39.69704137,39.69704137,39.69704137,39.69704137
9,123.3928115,83.393116,113.213768,80,18.48247164,53.9927887,53.9927887,53.9927887,53.9927887
9,121.4677961,82.46764755,117.0647049,78,16.35700565,41.72842037,41.72842037,41.72842037,41.72842037
9,112.6345928,78.63395309,134.7320938,68,29.19160802,48.98891387,48.98891387,48.98891387,48.98891387
9,95.31466412,72.31446457,169.3710709,46,41.56435263,47.01006344,47.01006344,47.01006344,47.01006344
9,123.3928115,83.393116,113.213768,80,22.0092524,64.2955627,64.2955627,64.2955627,64.2955627
9,109.3381154,77.33805466,141.3238907,64,24.86107915,37.55007368,37.55007368,37.55007368,37.55007368
9,107.7231855,76.72386551,144.552269,62,56.22866401,81.18975096,81.18975096,81.18975096,81.18975096
9,123.3928115,83.393116,113.213768,80,21.40747515,62.53759263,62.53759263,62.53759263,62.53759263
9,121.4677961,82.46764755,117.0647049,78,34.4995165,88.01184998,88.01184998,88.01184998,88.01184998
9,134.7017435,89.80273972,90.59452057,89.8,0.389245578,39.90328679,39.90328679,39.90328679,39.90328679
9,127.5133749,85.51470566,104.9705887,84,15.0706212,65.68841877,65.68841877,65.68841877,65.68841877
9,125.400284,84.4009819,109.1980362,82,12.64665557,43.84299485,43.84299485,43.84299485,43.84299485
9,99.88808112,73.88866806,160.2226639,52,42.43514521,51.60079256,51.60079256,51.60079256,51.60079256
9,121.4677961,82.46764755,117.0647049,78,33.1483049,84.56476883,84.56476883,84.56476883,84.56476883
9,117.8031601,80.80382156,124.3923569,74,39.0181567,81.0715995,81.0715995,81.0715995,81.0715995
9,116.0445092,80.04372025,127.9125595,72,25.8779794,49.5952842,49.5952842,49.5952842,49.5952842
9,109.3381154,77.33805466,141.3238907,64,24.95566634,37.6929378,37.6929378,37.6929378,37.6929378
9,132.2279915,88.22623825,95.5475235,88,7.503119554,84.41415145,84.41415145,84.41415145,84.41415145
9,99.88808112,73.88866806,160.2226639,52,64.46262278,78.3860267,78.3860267,78.3860267,78.3860267
9,127.5133749,85.51470566,104.9705887,84,11.35430356,49.49007988,49.49007988,49.49007988,49.49007988
9,99.88808112,73.88866806,160.2226639,52,65.77483344,79.98166422,79.98166422,79.98166422,79.98166422
9,96.8316869,72.83195114,166.3360977,48,57.29069785,66.24622618,66.24622618,66.24622618,66.24622618
9,96.8316869,72.83195114,166.3360977,48,65.59939082,75.85371176,75.85371176,75.85371176,75.85371176
9,117.8031601,80.80382156,124.3923569,74,16.29767821,33.86317941,33.86317941,33.86317941,33.86317941
9,95.31466412,72.31446457,169.3710709,46,36.34309808,41.10472648,41.10472648,41.10472648,41.10472648
9,114.3230487,79.32252884,131.3549423,70,33.22313311,59.3372919,59.3372919,59.3372919,59.3372919
9,95.31466412,72.31446457,169.3710709,46,73.46725541,83.09284565,83.09284565,83.09284565,83.09284565
10,92.29619291,71.29665756,175.4066849,42,81.87099979,89.06693832,89.06693832,89.06693832,89.06693832
10,90,90,135,135,75,75,37.5,53.03300859,37.5
10,90,91,134.5,135.5,75,75,36.51822737,53.01887302,38.48177263
10,90,92,134,136,75,75,35.5363052,52.97646461,39.4636948
10,90,93,133.5,136.5,75,75,34.55408382,52.90577829,40.44591618
10,90,94,133,137,75,75,33.57141343,52.80680558,41.42858657
10,90,95,132.5,137.5,75,75,32.58814392,52.67953462,42.41185608
10,90,96,132,138,75,75,31.60412483,52.5239501,43.39587517
10,90,97,131.5,138.5,75,75,30.61920523,52.34003329,44.38079477
10,90,98,131,139,75,75,29.63323366,52.12776201,45.36676634
10,90,99,130.5,139.5,75,75,28.64605798,51.88711056,46.35394202
10,90,100,130,140,75,75,27.65752535,51.61804972,47.34247465
10,90,101,129.5,140.5,75,75,26.66748208,51.32054673,48.33251792
10,90,102,129,141,75,75,25.67577353,50.9945652,49.32422647
10,90,103,128.5,141.5,75,75,24.68224407,50.64006509,50.31775593
10,90,104,128,142,75,75,23.6867369,50.25700266,51.3132631
10,90,105,127.5,142.5,75,75,22.68909402,49.84533041,52.31090598
10,90,106,127,143,75,75,21.6891561,49.404997,53.3108439
10,90,107,126.5,143.5,75,75,20.68676235,48.93594722,54.31323765
10,90,108,126,144,75,75,19.68175046,48.43812186,55.31824954
10,90,109,125.5,144.5,75,75,18.67395648,47.91145771,56.32604352
10,90,110,125,145,75,75,17.66321467,47.35588741,57.33678533
10,90,111,124.5,145.5,75,75,16.64935745,46.77133937,58.35064255
10,90,112,124,146,75,75,15.63221522,46.1577377,59.36778478
10,90,113,123.5,146.5,75,75,14.61161631,45.51500212,60.38838369
10,90,114,123,147,75,75,13.58738681,44.8430478,61.41261319
10,90,115,122.5,147.5,75,75,12.55935045,44.14178528,62.44064955
10,90,116,122,148,75,75,11.5273285,43.41112037,63.4726715
10,90,117,121.5,148.5,75,75,10.4911396,42.65095396,64.5088604
10,90,118,121,149,75,75,9.45059968,41.86118197,65.54940032
10,90,119,120.5,149.5,75,75,8.40552176,41.04169513,66.59447824
10,90,120,120,150,75,75,7.355715851,40.19237886,67.64428415
10,90,121,119.5,150.5,75,75,6.300988793,39.31311316,68.69901121
10,90,122,119,151,75,75,5.241144102,38.40377236,69.7588559
10,90,123,118.5,151.5,75,75,4.175981817,37.464225,70.82401818
10,90,124,118,152,75,75,3.105298336,36.49433364,71.89470166
10,90,125,117.5,152.5,75,75,2.028886251,35.49395466,72.97111375
10,90,126,117,153,75,75,0.946534174,34.46293808,74.05346583
10,90,89,135.5,134.5,75,75,38.48177263,53.01887302,36.51822737
10,90,88,136,134,75,75,39.4636948,52.97646461,35.5363052
10,90,87,136.5,133.5,75,75,40.44591618,52.90577829,34.55408382
10,90,86,137,133,75,75,41.42858657,52.80680558,33.57141343
10,90,85,137.5,132.5,75,75,42.41185608,52.67953462,32.58814392
10,90,84,138,132,75,75,43.39587517,52.5239501,31.60412483
10,90,83,138.5,131.5,75,75,44.38079477,52.34003329,30.61920523
10,90,82,139,131,75,75,45.36676634,52.12776201,29.63323366
10,90,81,139.5,130.5,75,75,46.35394202,51.88711056,28.64605798
10,90,80,140,130,75,75,47.34247465,51.61804972,27.65752535
10,90,79,140.5,129.5,75,75,48.33251792,51.32054673,26.66748208
10,90,78,141,129,75,75,49.32422647,50.9945652,25.67577353
10,90,77,141.5,128.5,75,75,50.31775593,50.64006509,24.68224407
10,90,76,142,128,75,75,51.3132631,50.25700266,23.6867369
10,90,75,142.5,127.5,75,75,52.31090598,49.84533041,22.68909402
10,90,74,143,127,75,75,53.3108439,49.404997,21.6891561
10,90,73,143.5,126.5,75,75,54.31323765,48.93594722,20.68676235
10,90,72,144,126,75,75,55.31824954,48.43812186,19.68175046
10,90,71,144.5,125.5,75,75,56.32604352,47.91145771,18.67395648
10,90,70,145,125,75,75,57.33678533,47.35588741,17.66321467
10,90,69,145.5,124.5,75,75,58.35064255,46.77133937,16.64935745
10,90,68,146,124,75,75,59.36778478,46.1577377,15.63221522
10,90,67,146.5,123.5,75,75,60.38838369,45.51500212,14.61161631
10,90,66,147,123,75,75,61.41261319,44.8430478,13.58738681
10,90,65,147.5,122.5,75,75,62.44064955,44.14178528,12.55935045
10,90,64,148,122,75,75,63.4726715,43.41112037,11.5273285
10,90,63,148.5,121.5,75,75,64.5088604,42.65095396,10.4911396
10,90,62,149,121,75,75,65.54940032,41.86118197,9.45059968
10,90,61,149.5,120.5,75,75,66.59447824,41.04169513,8.40552176
10,90,60,150,120,75,75,67.64428415,40.19237886,7.355715851
10,90,59,150.5,119.5,75,75,68.69901121,39.31311316,6.300988793
10,90,58,151,119,75,75,69.7588559,38.40377236,5.241144102
10,90,57,151.5,118.5,75,75,70.82401818,37.464225,4.175981817
10,90,56,152,118,75,75,71.89470166,36.49433364,3.105298336
10,90,55,152.5,117.5,75,75,72.97111375,35.49395466,2.028886251
10,90,54,153,117,75,75,74.05346583,34.46293808,0.946534174
10,90,107,126.5,143.5,46.74170259,46.74170259,12.89245991,30.49799321,33.84924268
10,90,90,135,135,93.07696579,93.07696579,46.5384829,65.81535368,46.5384829
10,90,101,129.5,140.5,39.58261371,39.58261371,14.07424856,27.08535169,25.50836515
10,90,86,137,133,112.2755218,112.2755218,62.01888233,79.05215535,50.25663948
10,90,80,140,130,99.61116611,99.61116611,62.87785475,68.556455,36.73331136
10,90,114,123,147,74.88275951,74.88275951,13.56614692,44.77294885,61.31661259
10,90,115,122.5,147.5,110.9854775,110.9854775,18.58540677,65.32129492,92.40007077
10,90,66,147,123,63.52871762,63.52871762,52.01952749,37.98428428,11.50919013
10,90,114,123,147,66.77178512,66.77178512,12.09672097,39.92333803,54.67506415
10,90,61,149.5,120.5,90.25793859,90.25793859,80.14240437,49.39118398,10.11553422
10,90,124,118,152,47.26194196,47.26194196,1.956832396,22.99724104,45.30510956
10,90,54,153,117,63.33208481,63.33208481,62.53280504,29.1014629,0.799279768
10,90,72,144,126,93.01205145,93.01205145,68.6035183,60.07105444,24.40853316
10,90,88,136,134,43.23783926,43.23783926,22.75099857,30.54117148,20.48684069
10,90,93,133.5,136.5,94.76583481,94.76583481,43.66062133,66.84880327,51.10521348
10,90,66,147,123,46.41666379,46.41666379,38.00758159,27.75286231,8.409082207
10,90,75,142.5,127.5,111.7951936,111.7951936,77.97477146,74.29957814,33.8204221
10,90,121,119.5,150.5,70.29387959,70.29387959,5.905612634,36.84628324,64.38826696
10,90,79,140.5,129.5,79.50532272,79.50532272,51.23589914,54.40342173,28.26942358
10,90,109,125.5,144.5,104.7853184,104.7853184,26.09008633,66.938898,78.69523204
10,90,111,124.5,145.5,39.62120924,39.62120924,8.795569001,24.70849365,30.82564024
10,90,58,151,119,101.263659,101.263659,94.18715994,51.85208677,7.076499054
10,90,108,126,144,63.75916144,63.75916144,16.73189207,41.17832043,47.02726937
10,90,97,131.5,138.5,52.19868942,52.19868942,21.31043179,36.42774856,30.88825763
10,90,107,126.5,143.5,58.31974808,58.31974808,16.08595692,38.05242818,42.23379116
10,90,88,136,134,86.82628622,86.82628622,45.68648081,61.32999572,41.13980541
11,90,115,122.5,147.5,71.4384112,71.4384112,11.96293389,42.04558677,59.4754773
11,90,150.0000381,59.99992371,119.9999619,18.74992432,97.4276894,37.50015136,75,75
11,90,149.8106613,60.37867737,120.1893387,19.12480072,98.26007494,36.75039856,75,75
11,90,149.6203232,60.75935364,120.3796768,19.49993793,99.08810642,36.00012413,75,75
11,90,149.4293442,61.14131165,120.5706558,19.87469269,99.91028183,35.25061462,75,75
11,90,149.2370834,61.52583313,120.7629166,20.25030671,100.7292298,34.49938659,75,75
11,90,149.0445023,61.91099548,120.9554977,20.62489018,101.5407466,33.75021965,75,75
11,90,148.8506393,62.29872131,121.1493607,21.00030118,102.3487737,32.99939763,75,75
11,90,148.6561356,62.68772888,121.3438644,21.37528283,103.150508,32.24943433,75,75
11,90,148.4609909,63.07801819,121.5390091,21.74982751,103.9458614,31.50034497,75,75
11,90,148.2645645,63.47087097,121.7354355,22.12514939,104.7373129,30.74970123,75,75
11,90,148.0674973,63.86500549,121.9325027,22.50000804,105.5221467,29.99998393,75,75
11,90,147.8694687,64.26106262,122.1305313,22.87500123,106.3015274,29.24999754,75,75
11,90,147.6704788,64.65904236,122.3295212,23.25011307,107.0753205,28.49977385,75,75
11,90,147.4708481,65.05830383,122.5291519,23.62472774,107.8421674,27.75054452,75,75
11,90,147.2699356,65.46012878,122.7300644,24.00003194,108.6043943,26.99993613,75,75
11,90,147.0683823,65.86323547,122.9316177,24.3748126,109.3594336,26.2503748,75,75
11,90,146.8655472,66.26890564,123.1344528,24.75024547,110.1095494,25.49950906,75,75
11,90,146.6620712,66.67585754,123.3379288,25.1251284,110.8522345,24.74974319,75,75
11,90,146.457634,67.08473206,123.542366,25.5000399,111.5885439,23.9999202,75,75
11,90,146.2522354,67.49552917,123.7477646,25.87496398,112.3183394,23.25007204,75,75
11,90,146.0458755,67.9082489,123.9541245,26.24988465,113.0414823,22.50023071,75,75
11,90,145.8385544,68.32289124,124.1614456,26.62478587,113.7578334,21.75042825,75,75
11,90,145.6299515,68.74009705,124.3700485,27.00022698,114.4683366,20.99954605,75,75
11,90,145.4207077,69.15858459,124.5792923,27.37503846,115.170669,20.24992309,75,75
11,90,145.2105026,69.57899475,124.7894974,27.7497823,115.8657891,19.50043539,75,75
11,90,144.9990158,70.00196838,125.0009842,28.12500956,116.5545917,18.74998088,75,75
11,90,144.7865677,70.42686462,125.2134323,28.50013147,117.2358675,17.99973707,75,75
11,90,144.5731583,70.85368347,125.4268417,28.87513184,117.9094744,17.24973631,75,75
11,90,144.3587875,71.28242493,125.6412125,29.24999449,118.5752699,16.50001102,75,75
11,90,144.1431351,71.71372986,125.8568649,29.6252594,119.2340819,15.74948121,75,75
11,90,143.9268417,72.14631653,126.0731583,29.99979509,119.8838094,15.00040981,75,75
11,90,143.7089462,72.58210754,126.2910538,30.37524578,120.5271716,14.24950845,75,75
11,90,143.4904099,73.0191803,126.5095901,30.7499346,121.1611613,13.50013081,75,75
11,90,143.2705917,73.45881653,126.7294083,31.12494397,121.7874932,12.75011207,75,75
11,90,143.0494919,73.90101624,126.9505081,31.50024924,122.4059724,11.99950152,75,75
